<<<<<<< HEAD
﻿MIN=0	-1	-1	0	0	-2
MAX=28.2842712474619	1	1	1	1	2
SCALE=28.2842712474619	0.5	0.5	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.0015	0.0025	0	1	0
0.0469999999999999	0.003	0.112	1	1	0.00269075
0.097	0.0095	0.1985	1	1	0.01045325
0.148	0.018	0.283	1	1	0.0227315
0.197	0.0285	0.361	1	1	0.0385095
0.247	0.0395	0.44	1	1	0.0585345
0.298	0.051	0.5275	1	1	0.08320575
0.346	0.062	0.595	1	1	0.11014575
0.397	0.074	0.672	1	1	0.14245425
0.448	0.0865	0.746	1	1	0.17861325
0.498	0.0995	0.8305	1	1	0.21802575
0.548	0.115	0.898	1	1	0.26123825
0.598	0.131	0.957	1	1	0.30761325
0.648	0.15	1.0005	1	1	0.35655075
0.697	0.171	1.0235	1	1	0.40613875
0.747	0.195	1.0235	1	1	0.45731375
0.797	0.222	1.0235	1	1	0.50848875
0.848	0.254	1.0235	1	1	0.56068725
0.898	0.289	1.0235	1	1	0.61186225
0.948	0.333	1.024	1	1	0.66304975
0.997	0.395	1.0235	1	1	0.7132135
1.047	0.478	0.8835	1	1	0.7608885
1.097	0.575	0.7365	1	1	0.8013885
1.148	0.678	0.5105	1	1	0.833187
1.197	0.7545	0.275	1	1	0.85243175
1.248	0.794	0.0645	1	1	0.861089
1.298	0.805	-0.0025	1	1	0.862639
1.346	0.79	-0.0435	1	1	0.861535
1.398	0.76	-0.061	1	1	0.858818
1.447	0.727	-0.0855	1	1	0.85522875
1.497	0.6915	-0.0875	1	1	0.85090375
1.548	0.6555	-0.1455	1	1	0.84496225
1.598	0.619	-0.108	1	1	0.83862475
1.648	0.584	-0.171	1	1	0.83164975
1.698	0.55	-0.1405	1	1	0.82386225
1.747	0.5155	-0.1625	1	1	0.81643875
1.797	0.4805	-0.169	1	1	0.80815125
1.847	0.4475	-0.207	1	1	0.79875125
1.898	0.413	-0.2095	1	1	0.7881305
1.948	0.381	-0.247	1	1	0.776718
1.997	0.35	-0.2555	1	1	0.76440675
2.048	0.3185	-0.296	1	1	0.7503435
2.097	0.288	-0.3115	1	1	0.73545975
2.148	0.2595	-0.3565	1	1	0.71842575
2.198	0.2325	-0.3835	1	1	0.69992575
2.248	0.208	-0.4385	1	1	0.67937575
2.298	0.1845	-0.4745	1	1	0.65655075
2.347	0.165	-0.54	1	1	0.6316955
2.397	0.1465	-0.593	1	1	0.6033705
2.447	0.1305	-0.6665	1	1	0.571883
2.498	0.1145	-0.7265	1	1	0.5363615
2.548	0.0995	-0.8015	1	1	0.4981615
2.597	0.0845	-0.8645	1	1	0.4573445
2.647	0.071	-0.9415	1	1	0.4121945
2.697	0.057	-1.004	1	1	0.363557
2.748	0.043	-1.0235	1	1	0.31185575
2.798	0.0295	-1.0235	1	1	0.26068075
2.848	0.0165	-1.0235	1	1	0.20950575
2.898	0.0035	-1.0235	1	1	0.158330749999999
2.946	-0.009	-1.0235	1	1	0.109202749999999
2.998	-0.0225	-1.0235	1	1	0.0559807499999998
3.048	-0.0365	-1.0235	1	1	0.00480575
3.098	-0.052	-1.0235	1	1	-0.0463692499999998
3.148	-0.069	-1.0235	1	1	-0.0975442500000006
3.198	-0.087	-1.0235	1	1	-0.14871925
3.248	-0.106	-1.0235	1	1	-0.19989425
3.297	-0.126	-1.0235	1	1	-0.250045750000001
3.347	-0.1485	-1.0235	1	1	-0.30122075
3.397	-0.1745	-1.0235	1	1	-0.35239575
3.448	-0.2045	-1.0235	1	1	-0.40459425
3.498	-0.2395	-1.0235	1	1	-0.45576925
3.548	-0.28	-1.0235	1	1	-0.50694425
3.598	-0.33	-1.0235	1	1	-0.55811925
3.647	-0.391	-0.933	1	1	-0.6060535
3.697	-0.456	-0.6385	1	1	-0.645341
3.747	-0.5125	-0.415	1	1	-0.6716785
3.797	-0.5525	-0.206	1	1	-0.6872035
3.848	-0.574	-0.084	1	1	-0.6945985
3.897	-0.578	0.0165	1	1	-0.69625225
3.947	-0.5625	0.0545	1	1	-0.69447725
3.998	-0.5365	0.0815	1	1	-0.69100925
4.047	-0.5065	0.106	1	1	-0.6864155
4.097	-0.4735	0.142	1	1	-0.6802155
4.148	-0.441	0.147	1	1	-0.672846
4.198	-0.409	0.182	1	1	-0.664621
4.248	-0.3765	0.19	1	1	-0.655321
4.298	-0.3455	0.248	1	1	-0.644371
4.348	-0.3165	0.247	1	1	-0.631996
4.398	-0.2875	0.283	1	1	-0.618746
