MIN=0	-1	-1	0	0	-2
MAX=28.2842712474619	1	1	1	1	2
SCALE=28.2842712474619	0.5	0.5	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.001	0	0	1	0
0.0489999999999999	0.008	0.115	1	1	0.0028175
0.0990000000000002	0.021	0.2065	1	1	0.010855
0.149	0.037	0.2935	1	1	0.023355
0.199	0.0545	0.3755	1	1	0.0400799999999999
0.248	0.072	0.4585	1	1	0.0605130000000001
0.298	0.0895	0.5445	1	1	0.085588
0.349	0.107	0.632	1	1	0.11558875
0.399	0.124	0.717	1	1	0.14931375
0.449	0.1425	0.802	1	1	0.18728875
0.499	0.1625	0.8705	1	1	0.22910125
0.549	0.1875	0.9295	1	1	0.27410125
0.599	0.2195	0.967	1	1	0.32151375
0.648	0.2565	0.988	1	1	0.36941125
0.699	0.3015	0.9985	1	1	0.420067
0.749	0.3475	1.003	1	1	0.4701045
0.799	0.3965	0.996	1	1	0.5200795
0.849	0.4485	0.9855	1	1	0.569617
0.899	0.5025	0.973	1	1	0.6185795
0.949	0.556	0.955	1	1	0.6667795
0.998	0.6135	0.9355	1	1	0.71309675
1.048	0.677	0.883	1	1	0.75855925
1.098	0.748	0.817	1	1	0.80105925
1.149	0.8135	0.5935	1	1	0.837027
1.199	0.853	0.3895	1	1	0.861602
1.249	0.872	0.219	1	1	0.8768145
1.299	0.8745	0.1045	1	1	0.884902
1.348	0.8645	0.018	1	1	0.88790325
1.398	0.8415	-0.0335	1	1	0.88751575
1.448	0.8085	-0.0685	1	1	0.88496575
1.499	0.77	-0.092	1	1	0.880873
1.549	0.729	-0.115	1	1	0.875698
1.599	0.6885	-0.127	1	1	0.869648
1.649	0.6465	-0.1515	1	1	0.8626855
1.699	0.6035	-0.1695	1	1	0.8546605
1.748	0.563	-0.192	1	1	0.84580375
1.799	0.5205	-0.2165	1	1	0.835387
1.849	0.4805	-0.2405	1	1	0.823962
1.899	0.4415	-0.272	1	1	0.8111495
1.949	0.404	-0.2995	1	1	0.796862
1.999	0.3655	-0.333	1	1	0.7810495
2.048	0.3305	-0.3705	1	1	0.76381375
2.098	0.2955	-0.404	1	1	0.74445125
2.148	0.2625	-0.4545	1	1	0.72298875
2.198	0.2295	-0.503	1	1	0.69905125
2.249	0.198	-0.5475	1	1	0.6722635
2.299	0.1675	-0.596	1	1	0.643675999999999
2.349	0.1375	-0.6495	1	1	0.6125385
2.399	0.1085	-0.7045	1	1	0.5786885
2.449	0.081	-0.7655	1	1	0.5419385
2.499	0.0555	-0.8265	1	1	0.5021385
2.548	0.0315	-0.901	1	1	0.45981475
2.599	0.0075	-0.971	1	1	0.41207875
2.648	-0.015	-1.0235	1	1	0.3632135
2.698	-0.0385	-1.0235	1	1	0.312038499999999
2.749	-0.063	-1.0235	1	1	0.25984
2.798	-0.0865	-1.0235	1	1	0.2096885
2.849	-0.1125	-1.0235	1	1	0.15749
2.898	-0.14	-1.0235	1	1	0.1073385
2.948	-0.1695	-1.0235	1	1	0.0561634999999993
2.998	-0.202	-1.0235	1	1	0.00498849999999947
3.049	-0.237	-1.0235	1	1	-0.0472100000000007
3.098	-0.273	-1.0235	1	1	-0.0973615000000002
3.149	-0.3145	-1.0235	1	1	-0.14956
3.198	-0.3575	-1.0235	1	1	-0.199711500000001
3.249	-0.4055	-1.0235	1	1	-0.25191
3.299	-0.458	-1.0235	1	1	-0.303085000000001
3.348	-0.5125	-1.0235	1	1	-0.3532365
3.399	-0.558	-1.0235	1	1	-0.405435
3.449	-0.5905	-1.0235	1	1	-0.45661
3.499	-0.616	-0.8565	1	1	-0.50361
3.549	-0.635	-0.686	1	1	-0.542172500000001
3.599	-0.649	-0.5165	1	1	-0.572235
3.648	-0.6565	-0.375	1	1	-0.59407675
3.699	-0.658	-0.2505	1	1	-0.610027
3.749	-0.653	-0.147	1	1	-0.6199645
3.798	-0.6415	-0.051	1	1	-0.6248155
3.848	-0.623	0.0095	1	1	-0.625853
3.899	-0.595	0.0675	1	1	-0.6238895
3.949	-0.563	0.0995	1	1	-0.6197145
3.999	-0.527	0.1395	1	1	-0.6137395
4.048	-0.4905	0.159	1	1	-0.60642625
4.098	-0.453	0.2	1	1	-0.59745125
4.148	-0.416	0.2315	1	1	-0.58666375
4.199	-0.379	0.269	1	1	-0.573901
4.249	-0.3435	0.301	1	1	-0.559651
4.298	-0.3095	0.3485	1	1	-0.54373825
4.349	-0.276	0.386	1	1	-0.5250085
