MIN=0	-1	-1	0	0	-2
MAX=28.2842712474619	1	1	1	1	2
SCALE=28.2842712474619	0.5	0.5	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.0005	0	0	1	0
0.048	0.002	0.016	1	1	0.000384
0.0970000000000004	0.007	0.025	1	1	0.00138850000000001
0.147	0.0125	0.0275	1	1	0.002701
0.197	0.0175	0.041	1	1	0.0044135
0.252000000000001	0.024	0.0425	1	1	0.00670975000000002
0.298	0.0295	0.0495	1	1	0.00882574999999999
0.347	0.0355	0.05	1	1	0.0112635
0.398000000000001	0.042	0.0595	1	1	0.01405575
0.448	0.048	0.061	1	1	0.01706825
0.499000000000001	0.0545	0.068	1	1	0.02035775
0.548	0.0605	0.07	1	1	0.02373875
0.597	0.067	0.081	1	1	0.02743825
0.648000000000001	0.073	0.0785	1	1	0.0315055
0.697	0.0795	0.089	1	1	0.03560925
0.747	0.0855	0.09	1	1	0.04008425
0.797000000000001	0.091	0.1035	1	1	0.04492175
0.847	0.096	0.103	1	1	0.05008425
0.897	0.1005	0.117	1	1	0.05558425
0.947	0.1045	0.1255	1	1	0.06164675
0.997	0.109	0.145	1	1	0.0684092499999999
1.048	0.113	0.148	1	1	0.07588075
1.097	0.1165	0.166	1	1	0.08357375
1.147	0.1195	0.1365	1	1	0.09113625
1.198	0.1205	0.1205	1	1	0.09768975
1.248	0.1205	0.092	1	1	0.10300225
1.297	0.1205	0.079	1	1	0.10719175
1.348	0.12	0.0515	1	1	0.1105195
1.397	0.119	0.0425	1	1	0.1128225
1.447	0.1175	0.0155	1	1	0.1142725
1.498	0.1155	0.0075	1	1	0.114859
1.548	0.1125	-0.0105	1	1	0.114784
1.598	0.1085	-0.013	1	1	0.1141965
1.647	0.104	-0.0285	1	1	0.11317975
1.697	0.0985	-0.0265	1	1	0.11180475
1.747	0.0935	-0.042	1	1	0.11009225
1.796	0.0875	-0.043	1	1	0.10800975
1.847	0.0815	-0.0535	1	1	0.105549
1.897	0.0755	-0.049	1	1	0.1029865
1.947	0.069	-0.0625	1	1	0.100199
1.996	0.063	-0.059	1	1	0.0972222499999999
2.047	0.0565	-0.07	1	1	0.0939327499999999
2.097	0.05	-0.0685	1	1	0.0904702499999999
2.147	0.044	-0.0795	1	1	0.08677025
2.197	0.0375	-0.0775	1	1	0.08284525
2.247	0.0315	-0.09	1	1	0.07865775
2.298	0.0245	-0.0845	1	1	0.074208
2.348	0.0185	-0.099	1	1	0.0696205
2.397	0.012	-0.0935	1	1	0.06490425
2.448	0.0055	-0.1055	1	1	0.0598297499999999
2.497	0	-0.105	1	1	0.0546725
2.548	-0.0055	-0.117	1	1	0.0490115
2.597	-0.0115	-0.1155	1	1	0.0433152499999999
2.647	-0.0175	-0.1305	1	1	0.03716525
2.697	-0.0235	-0.1285	1	1	0.03069025
2.747	-0.0295	-0.143	1	1	0.02390275
2.797	-0.035	-0.139	1	1	0.0168527499999999
2.847	-0.041	-0.1545	1	1	0.00951524999999993
2.897	-0.047	-0.151	1	1	0.00187774999999996
2.948	-0.0525	-0.1655	1	1	-0.00619300000000007
2.998	-0.0585	-0.162	1	1	-0.0143805
3.048	-0.064	-0.1785	1	1	-0.022893
3.097	-0.0695	-0.1755	1	1	-0.0315660000000001
3.147	-0.075	-0.195	1	1	-0.0408285
3.197	-0.08	-0.1915	1	1	-0.050491
3.247	-0.085	-0.2075	1	1	-0.060466
3.298	-0.0905	-0.206	1	1	-0.07101025
3.348	-0.0955	-0.2155	1	1	-0.08154775
3.398	-0.0995	-0.176	1	1	-0.0913352500000001
3.447	-0.102	-0.1605	1	1	-0.0995795
3.497	-0.104	-0.125	1	1	-0.106717
3.547	-0.1055	-0.11	1	1	-0.112592
3.597	-0.1065	-0.078	1	1	-0.117292
3.647	-0.1065	-0.0625	1	1	-0.1208045
3.697	-0.1065	-0.0365	1	1	-0.1232795
3.748	-0.1055	-0.0255	1	1	-0.1248605
3.797	-0.104	-0.0025	1	1	-0.1255465
3.848	-0.1015	0.003	1	1	-0.12553375
3.898	-0.0975	0.022	1	1	-0.12490875
3.948	-0.093	0.0195	1	1	-0.12387125
3.997	-0.088	0.037	1	1	-0.122487
4.047	-0.0825	0.0335	1	1	-0.1207245
4.097	-0.077	0.0465	1	1	-0.1187245
4.147	-0.071	0.0445	1	1	-0.1164495
4.197	-0.065	0.058	1	1	-0.113887
4.247	-0.059	0.056	1	1	-0.111037
4.297	-0.053	0.068	1	1	-0.107937
