<<<<<<< HEAD
﻿MIN=0	-1	-1	0	0	-2
MAX=40	1	1	1	1	2
SCALE=40	0.5	0.5	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.001	-0.0005	0	1	0
0.0470000000000002	0.001	0.0785	1	1	0.00183300000000001
0.097	0.003	0.143	1	1	0.00737049999999999
0.147	0.006	0.2085	1	1	0.016158
0.197	0.009	0.269	1	1	0.0280955
0.247	0.013	0.332	1	1	0.0431205
0.297	0.017	0.3905	1	1	0.0611829999999999
0.347	0.022	0.4625	1	1	0.0825080000000002
0.397	0.0265	0.507	1	1	0.1067455
0.447	0.0315	0.5685	1	1	0.133633
0.496	0.037	0.6235	1	1	0.162837
0.548	0.043	0.677	1	1	0.19665
0.597	0.049	0.732	1	1	0.2311705
0.647	0.056	0.7825	1	1	0.269033
0.697	0.0635	0.839	1	1	0.3095705
0.748	0.072	0.8855	1	1	0.35354525
0.797	0.081	0.929	1	1	0.3980005
0.847	0.0915	0.972	1	1	0.4455255
0.898	0.1035	1.01	1	1	0.4960665
0.947	0.117	1.0235	1	1	0.54588725
0.997	0.132	1.0235	1	1	0.59706225
1.048	0.148	1.0235	1	1	0.64926075
1.097	0.1635	1.024	1	1	0.6994245
1.148	0.181	1.0235	1	1	0.75163575
1.197	0.196	0.9295	1	1	0.79948425
1.247	0.2125	0.804	1	1	0.84282175
1.297	0.229	0.6975	1	1	0.88035925
1.347	0.245	0.5735	1	1	0.91213425
1.397	0.26	0.4725	1	1	0.93828425
1.447	0.274	0.3575	1	1	0.95903425
1.497	0.2855	0.278	1	1	0.97492175
1.548	0.2945	0.162	1	1	0.98614175
1.597	0.3	0.1075	1	1	0.9927445
1.647	0.302	0.011	1	1	0.995707
1.697	0.298	-0.015	1	1	0.995607
1.747	0.286	-0.0675	1	1	0.9935445
1.797	0.271	-0.0845	1	1	0.9897445
1.849	0.254	-0.1215	1	1	0.9843885
1.898	0.2365	-0.1325	1	1	0.9781655
1.947	0.2185	-0.1725	1	1	0.970693
1.997	0.202	-0.1845	1	1	0.961768
2.048	0.1855	-0.2285	1	1	0.9512365
2.098	0.17	-0.245	1	1	0.939399
2.147	0.1545	-0.2915	1	1	0.92625475
2.197	0.1415	-0.3095	1	1	0.91122975
2.248	0.1275	-0.361	1	1	0.894132
2.297	0.1155	-0.3855	1	1	0.87584275
2.347	0.1025	-0.4405	1	1	0.85519275
2.397	0.092	-0.4685	1	1	0.83246775
2.447	0.081	-0.525	1	1	0.80763025
2.497	0.07	-0.5545	1	1	0.78064275
2.547	0.0595	-0.612	1	1	0.75148025
2.597	0.0495	-0.6475	1	1	0.71999275
2.647	0.0395	-0.703	1	1	0.68623025
2.697	0.03	-0.7375	1	1	0.65021775
2.747	0.021	-0.7965	1	1	0.61186775
2.797	0.012	-0.833	1	1	0.57113025
2.847	0.0035	-0.9035	1	1	0.52771775
2.898	-0.0045	-0.934	1	1	0.4808615
2.947	-0.0125	-0.9965	1	1	0.43356425
2.997	-0.0205	-1.0235	1	1	0.38306425
3.048	-0.029	-1.0235	1	1	0.33086575
3.097	-0.0375	-1.0235	1	1	0.28071425
3.148	-0.0475	-1.0235	1	1	0.22851575
3.197	-0.0575	-1.0235	1	1	0.17836425
3.247	-0.0685	-1.0235	1	1	0.12718925
3.298	-0.081	-1.0235	1	1	0.07499075
3.347	-0.093	-1.0235	1	1	0.0248392499999996
3.397	-0.105	-1.0235	1	1	-0.0263357500000003
3.446	-0.117	-1.0235	1	1	-0.0764872499999997
3.498	-0.1285	-1.014	1	1	-0.12946225
3.546	-0.1395	-0.9205	1	1	-0.17589025
3.597	-0.1495	-0.822	1	1	-0.220324
3.647	-0.1595	-0.7155	1	1	-0.2587615
3.698	-0.169	-0.623	1	1	-0.29289325
3.747	-0.178	-0.543	1	1	-0.32146025
3.797	-0.1855	-0.442	1	1	-0.34608525
3.848	-0.1925	-0.3645	1	1	-0.366651
3.898	-0.1985	-0.2605	1	1	-0.382276
3.947	-0.203	-0.188	1	1	-0.39326425
3.997	-0.206	-0.1115	1	1	-0.40075175
4.046	-0.207	-0.037	1	1	-0.40439
4.097	-0.206	0.0255	1	1	-0.40468325
4.147	-0.198	0.051	1	1	-0.40277075
4.198	-0.1865	0.1065	1	1	-0.3987545
4.247	-0.1735	0.1265	1	1	-0.393046
4.297	-0.1605	0.174	1	1	-0.3855335
4.346	-0.1465	0.1985	1	1	-0.37640725
4.397	-0.133	0.2435	1	1	-0.36513625
4.447	-0.1195	0.2725	1	1	-0.35223625
4.497	-0.1075	0.317	1	1	-0.33749875
