MIN=0	-1	-1	0	0	-2
MAX=28.2842712474619	1	1	1	1	2
SCALE=28.2842712474619	0.5	0.5	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.0005	-0.003	0	1	0
0.0489999999999999	0.0005	0.019	1	1	0.000391999999999999
0.0979999999999999	0.002	0.0305	1	1	0.00160475
0.148	0.004	0.0435	1	1	0.00345475000000001
0.198	0.006	0.0545	1	1	0.00590475
0.248	0.008	0.0655	1	1	0.00890475000000001
0.298	0.0105	0.076	1	1	0.01244225
0.348	0.013	0.087	1	1	0.01651725
0.399	0.016	0.0955	1	1	0.021171
0.448	0.0185	0.105	1	1	0.02608325
0.498	0.0215	0.1125	1	1	0.03152075
0.548	0.0245	0.1225	1	1	0.03739575
0.6	0.0275	0.131	1	1	0.04398675
0.648	0.0305	0.1415	1	1	0.05052675
0.697	0.0335	0.1465	1	1	0.05758275
0.747	0.037	0.1575	1	1	0.06518275
0.798	0.0405	0.1645	1	1	0.07339375
0.848	0.0435	0.1735	1	1	0.08184375
0.898	0.047	0.18	1	1	0.09068125
0.948	0.05	0.19	1	1	0.09993125
0.998	0.053	0.1985	1	1	0.10964375
1.048	0.0565	0.2065	1	1	0.11976875
1.099	0.06	0.2085	1	1	0.13035125
1.148	0.063	0.2175	1	1	0.14078825
1.199	0.066	0.1905	1	1	0.15119225
1.248	0.0685	0.1695	1	1	0.16001225
1.297	0.071	0.143	1	1	0.1676685
1.348	0.0725	0.1255	1	1	0.17451525
1.399	0.0745	0.1025	1	1	0.18032925
1.447	0.0755	0.091	1	1	0.18497325
1.498	0.0765	0.062	1	1	0.18887475
1.549	0.0775	0.0435	1	1	0.191565
1.598	0.078	0.026	1	1	0.19326775
1.648	0.078	0.013	1	1	0.19424275
1.698	0.078	-0.0055	1	1	0.19443025
1.748	0.0765	-0.016	1	1	0.19389275
1.797	0.074	-0.03	1	1	0.19276575
1.848	0.071	-0.029	1	1	0.19126125
1.899	0.068	-0.043	1	1	0.18942525
1.948	0.0645	-0.05	1	1	0.18714675
1.999	0.061	-0.059	1	1	0.18436725
2.048	0.0575	-0.0585	1	1	0.1814885
2.099	0.053	-0.072	1	1	0.17816075
2.148	0.0495	-0.0685	1	1	0.1747185
2.199	0.0455	-0.086	1	1	0.17077875
2.248	0.0415	-0.088	1	1	0.16651575
2.298	0.0375	-0.0985	1	1	0.16185325
2.349	0.0335	-0.1	1	1	0.1567915
2.398	0.0295	-0.113	1	1	0.151573
2.447	0.0255	-0.105	1	1	0.146232
2.498	0.0215	-0.1255	1	1	0.14035425
2.548	0.0175	-0.124	1	1	0.13411675
2.598	0.0135	-0.134	1	1	0.12766675
2.648	0.01	-0.132	1	1	0.12101675
2.698	0.006	-0.1465	1	1	0.11405425
2.748	0.002	-0.1455	1	1	0.10675425
2.799	-0.001	-0.162	1	1	0.0989129999999999
2.848	-0.005	-0.1605	1	1	0.09101175
2.899	-0.009	-0.177	1	1	0.0824055
2.949	-0.0125	-0.18	1	1	0.0734805
2.998	-0.016	-0.193	1	1	0.064342
3.048	-0.02	-0.186	1	1	0.054867
3.104	-0.024	-0.202	1	1	0.044003
3.148	-0.0275	-0.1995	1	1	0.0351700000000001
3.199	-0.0315	-0.2215	1	1	0.0244345
3.248	-0.035	-0.2175	1	1	0.0136789999999999
3.299	-0.0395	-0.234	1	1	0.0021657499999999
3.349	-0.043	-0.2275	1	1	-0.00937175000000006
3.399	-0.047	-0.2475	1	1	-0.02124675
3.448	-0.05	-0.241	1	1	-0.0332150000000001
3.498	-0.054	-0.22	1	1	-0.0447400000000001
3.548	-0.0565	-0.2015	1	1	-0.0552775
3.598	-0.0585	-0.187	1	1	-0.06499
3.648	-0.0605	-0.158	1	1	-0.073615
3.698	-0.0625	-0.135	1	1	-0.0809400000000001
3.747	-0.0635	-0.1165	1	1	-0.08710175
3.798	-0.065	-0.1025	1	1	-0.09268625
3.848	-0.066	-0.071	1	1	-0.09702375
3.898	-0.067	-0.0545	1	1	-0.10016125
3.948	-0.0675	-0.0375	1	1	-0.10246125
3.999	-0.0675	-0.0265	1	1	-0.10409325
4.048	-0.0675	0	1	1	-0.1047425
4.098	-0.0675	0.0055	1	1	-0.104605
4.149	-0.0655	0.0185	1	1	-0.103993
4.198	-0.063	0.0325	1	1	-0.1027435
4.249	-0.06	0.0405	1	1	-0.100882
4.298	-0.0565	0.0395	1	1	-0.098922
4.348	-0.053	0.048	1	1	-0.0967345
4.409	-0.0485	0.064	1	1	-0.0933185
