MIN=0	-1	-1	0	0	-2
MAX=20	1	1	1	1	2
SCALE=20	0.5	0.5	0.5	0.5	1
DEC=2	3	3	0	0	2
DEF="Time" t / s	"Current" I_A1 / A	"Voltage" U_B1 / V	"Relay" R_1	"Voltage source" S_1	"Magnetic flux" &F / Vs
0	0.002	0.0045	0	1	0
0.048	0.0045	0.0985	1	1	0.002472
0.097	0.014	0.1645	1	1	0.00891549999999999
0.147	0.026	0.2295	1	1	0.0187655
0.197	0.0385	0.293	1	1	0.031828
0.247	0.052	0.3535	1	1	0.0479905
0.297	0.066	0.4165	1	1	0.0672404999999999
0.349	0.081	0.479	1	1	0.0905234999999999
0.397	0.095	0.535	1	1	0.1148595
0.448	0.1095	0.596	1	1	0.1437
0.497	0.1245	0.6555	1	1	0.17436175
0.547	0.138	0.7215	1	1	0.20878675
0.597	0.149	0.7915	1	1	0.24661175
0.647	0.1595	0.863	1	1	0.28797425
0.697	0.1705	0.929	1	1	0.33277425
0.747	0.1855	0.98	1	1	0.38049925
0.798	0.201	1.0235	1	1	0.4315885
0.847	0.2215	1.0235	1	1	0.48174
0.897	0.246	1.0235	1	1	0.532915
0.947	0.277	1.0235	1	1	0.58409
0.997	0.317	1.0235	1	1	0.635265
1.046	0.3715	1.006	1	1	0.68498775
1.097	0.4465	0.8795	1	1	0.733068
1.148	0.534	0.716	1	1	0.77375325
1.197	0.6125	0.4325	1	1	0.8018915
1.247	0.665	0.235	1	1	0.818579
1.297	0.694	0.0895	1	1	0.8266915
1.347	0.701	-0.003	1	1	0.828854
1.397	0.687	-0.035	1	1	0.827904
1.447	0.661	-0.0645	1	1	0.8254165
1.497	0.6315	-0.0775	1	1	0.8218665
1.547	0.601	-0.0925	1	1	0.8176165
1.596	0.569	-0.1	1	1	0.81290025
1.647	0.537	-0.1195	1	1	0.807303
1.697	0.5055	-0.13	1	1	0.8010655
1.747	0.4745	-0.149	1	1	0.7940905
1.797	0.4445	-0.1625	1	1	0.786303
1.847	0.4145	-0.1845	1	1	0.777628
1.897	0.3845	-0.197	1	1	0.7680905
1.948	0.3545	-0.225	1	1	0.7573295
1.998	0.326	-0.2485	1	1	0.745492
2.048	0.298	-0.274	1	1	0.7324295
2.097	0.272	-0.298	1	1	0.7184155
2.147	0.2465	-0.3335	1	1	0.702628
2.197	0.223	-0.3675	1	1	0.685103
2.247	0.2	-0.4115	1	1	0.665628
2.297	0.1795	-0.4535	1	1	0.644003
2.347	0.161	-0.505	1	1	0.620040500000001
2.397	0.144	-0.5565	1	1	0.593503
